id_cliente,nome,data_nascimento,cidade,data_cadastro
1412,Cliente_1412,1959-01-23,Brasília,2021-03-17
1413,Cliente_1413,1998-01-20,Curitiba,2021-11-09
1414,Cliente_1414,1973-09-12,Fortaleza,2022-04-18
1415,Cliente_1415,1993-07-25,Salvador,2024-06-01
1416,Cliente_1416,1992-06-09,Rio de Janeiro,2018-06-03
1417,Cliente_1417,1974-09-16,Rio de Janeiro,2022-07-09
1418,Cliente_1418,2004-08-09,São Paulo,2022-07-04
1419,Cliente_1419,1985-07-05,Fortaleza,2021-09-19
1420,Cliente_1420,1971-04-25,Fortaleza,2018-07-21
1421,Cliente_1421,1992-08-19,Belo Horizonte,2021-01-05
1422,Cliente_1422,1951-10-25,Brasília,2021-10-15
1423,Cliente_1423,1977-03-10,Belo Horizonte,2021-06-27
1424,Cliente_1424,1994-02-08,Brasília,2019-02-07
1425,Cliente_1425,1970-06-14,Belo Horizonte,2019-07-05
1426,Cliente_1426,1989-10-02,Belo Horizonte,2021-08-07
1427,Cliente_1427,1987-05-23,Fortaleza,2024-10-13
1428,Cliente_1428,1958-01-04,Curitiba,2020-02-09
1429,Cliente_1429,1968-12-18,Fortaleza,2022-07-26
1430,Cliente_1430,1993-06-18,Brasília,2023-10-17
1431,Cliente_1431,1983-07-19,Salvador,2018-08-19
1432,Cliente_1432,1964-04-06,Belo Horizonte,2018-09-26
1433,Cliente_1433,1995-06-20,Rio de Janeiro,2022-07-11
1434,Cliente_1434,1997-01-13,São Paulo,2024-05-18
1435,Cliente_1435,1965-08-03,Brasília,2020-02-29
1436,Cliente_1436,1968-01-04,Rio de Janeiro,2018-08-25
1437,Cliente_1437,1952-12-19,São Paulo,2023-02-13
1438,Cliente_1438,1982-05-01,Belo Horizonte,2020-03-26
1439,Cliente_1439,1983-01-18,Salvador,2023-03-17
1440,Cliente_1440,1985-08-12,Fortaleza,2019-05-23
1441,Cliente_1441,1952-09-28,Belo Horizonte,2020-09-17
1442,Cliente_1442,1993-11-07,Curitiba,2024-08-30
1443,Cliente_1443,1965-12-07,Salvador,2023-04-28
1444,Cliente_1444,1999-06-19,Belo Horizonte,2021-12-03
1445,Cliente_1445,1964-09-02,Fortaleza,2020-11-25
1446,Cliente_1446,1958-02-09,São Paulo,2021-03-13
1447,Cliente_1447,1984-09-05,Rio de Janeiro,2018-07-23
1448,Cliente_1448,2001-05-04,Brasília,2020-05-27
1449,Cliente_1449,1969-11-10,Fortaleza,2020-07-11
1450,Cliente_1450,1968-07-19,Fortaleza,2021-01-07
1451,Cliente_1451,1986-09-27,São Paulo,2023-10-04
1452,Cliente_1452,1950-10-19,Rio de Janeiro,2023-04-26
1453,Cliente_1453,1965-07-16,Brasília,2024-09-28
1454,Cliente_1454,1950-10-05,Belo Horizonte,2020-07-05
1455,Cliente_1455,2004-07-30,Fortaleza,2021-06-05
1456,Cliente_1456,1974-09-15,Curitiba,2022-10-02
1457,Cliente_1457,1981-04-14,Belo Horizonte,2023-02-24
1458,Cliente_1458,1969-07-30,Belo Horizonte,2023-03-27
1459,Cliente_1459,1996-09-16,Salvador,2022-06-15
1460,Cliente_1460,1959-03-07,Salvador,2018-01-31
1461,Cliente_1461,1983-07-29,Fortaleza,2024-04-18
1462,Cliente_1462,2003-04-09,Belo Horizonte,2024-10-30
1463,Cliente_1463,1976-10-11,Curitiba,2019-03-19
1464,Cliente_1464,1955-09-23,Belo Horizonte,2021-10-09
1465,Cliente_1465,1979-03-04,Belo Horizonte,2021-02-08
1466,Cliente_1466,1976-10-21,Rio de Janeiro,2020-02-11
1467,Cliente_1467,1996-05-29,São Paulo,2020-09-11
1468,Cliente_1468,2003-10-31,Fortaleza,2022-07-14
1469,Cliente_1469,1978-09-03,Fortaleza,2019-07-28
1470,Cliente_1470,1952-04-14,Belo Horizonte,2023-07-31
1471,Cliente_1471,1973-04-10,Curitiba,2022-09-11
1472,Cliente_1472,1984-10-31,Salvador,2018-05-25
1473,Cliente_1473,2001-04-27,Belo Horizonte,2020-02-17
1474,Cliente_1474,1969-12-13,Fortaleza,2023-12-30
1475,Cliente_1475,1992-09-05,Salvador,2022-01-08
1476,Cliente_1476,1976-12-06,Brasília,2019-11-28
1477,Cliente_1477,2000-01-31,Belo Horizonte,2020-01-12
1478,Cliente_1478,1958-10-04,Rio de Janeiro,2023-04-13
1479,Cliente_1479,1973-03-16,Brasília,2024-04-08
1480,Cliente_1480,1966-06-04,Fortaleza,2021-10-06
1481,Cliente_1481,1958-01-05,Belo Horizonte,2020-06-29
1482,Cliente_1482,1970-01-14,Curitiba,2021-06-11
1483,Cliente_1483,1979-09-22,Belo Horizonte,2022-03-03
1484,Cliente_1484,2002-07-14,Curitiba,2021-04-19
1485,Cliente_1485,1960-07-26,São Paulo,2023-04-12
1486,Cliente_1486,2002-05-10,Salvador,2024-07-04
1487,Cliente_1487,1956-05-22,Rio de Janeiro,2023-04-19
1488,Cliente_1488,1994-11-25,Brasília,2019-05-06
1489,Cliente_1489,1984-03-29,Belo Horizonte,2023-12-11
1490,Cliente_1490,1987-01-23,Brasília,2018-08-10
1491,Cliente_1491,1963-07-12,Rio de Janeiro,2019-07-17
1492,Cliente_1492,1980-09-28,Salvador,2022-08-04
1493,Cliente_1493,1991-01-19,Belo Horizonte,2019-08-10
1494,Cliente_1494,1966-03-07,Curitiba,2018-11-28
1495,Cliente_1495,1979-11-04,Belo Horizonte,2019-12-26
1496,Cliente_1496,1955-03-16,Curitiba,2018-01-20
1497,Cliente_1497,1974-07-16,Brasília,2020-05-07
1498,Cliente_1498,1965-02-15,Brasília,2024-06-18
1499,Cliente_1499,1964-03-19,Brasília,2023-06-29
1500,Cliente_1500,1957-11-24,Salvador,2019-06-15
1501,Cliente_1501,1988-11-28,Curitiba,2022-10-25
1502,Cliente_1502,1988-06-28,Curitiba,2023-05-10
1503,Cliente_1503,1950-06-02,Salvador,2018-06-04
1504,Cliente_1504,1967-11-22,São Paulo,2022-03-09
1505,Cliente_1505,1978-11-28,Rio de Janeiro,2023-12-16
1506,Cliente_1506,1951-08-11,Fortaleza,2018-01-17
1507,Cliente_1507,1972-04-28,Fortaleza,2020-07-15
1508,Cliente_1508,1980-11-22,Rio de Janeiro,2021-07-02
1509,Cliente_1509,1959-03-20,Salvador,2022-04-21
1510,Cliente_1510,2002-10-24,Rio de Janeiro,2021-06-07
1511,Cliente_1511,1955-11-10,Belo Horizonte,2018-07-07
1512,Cliente_1512,1976-02-03,Fortaleza,2023-02-11
1513,Cliente_1513,1996-09-04,Salvador,2024-09-08
1514,Cliente_1514,1980-04-23,Fortaleza,2022-11-12
1515,Cliente_1515,1962-01-02,Curitiba,2021-11-04
1516,Cliente_1516,1982-03-25,Rio de Janeiro,2020-02-11
1517,Cliente_1517,1986-03-11,Rio de Janeiro,2018-03-20
1518,Cliente_1518,1970-02-15,Rio de Janeiro,2019-06-22
1519,Cliente_1519,1951-12-20,Salvador,2024-08-12
1520,Cliente_1520,1965-02-28,Belo Horizonte,2019-05-20
1521,Cliente_1521,1953-05-09,Fortaleza,2022-03-17
1522,Cliente_1522,1972-12-12,Salvador,2023-12-31
1523,Cliente_1523,1954-05-12,São Paulo,2024-08-29
1524,Cliente_1524,1959-09-13,São Paulo,2018-03-22
1525,Cliente_1525,1960-05-22,Curitiba,2022-09-04
1526,Cliente_1526,1984-02-12,Salvador,2019-05-22
1527,Cliente_1527,1972-09-03,Fortaleza,2023-04-28
1528,Cliente_1528,1963-09-27,Fortaleza,2020-04-21
1529,Cliente_1529,1950-11-01,Curitiba,2021-05-18
1530,Cliente_1530,1959-01-22,Belo Horizonte,2023-11-02
1531,Cliente_1531,2004-05-02,Curitiba,2019-07-16
1532,Cliente_1532,1959-05-31,Fortaleza,2023-09-27
1533,Cliente_1533,1960-07-24,São Paulo,2021-03-03
1534,Cliente_1534,1959-07-15,Rio de Janeiro,2023-08-01
1535,Cliente_1535,2004-08-20,Brasília,2020-03-29
1536,Cliente_1536,1973-08-05,Rio de Janeiro,2023-11-13
1537,Cliente_1537,1982-02-10,Belo Horizonte,2022-08-06
1538,Cliente_1538,1964-05-22,Salvador,2018-06-11
1539,Cliente_1539,1994-07-13,Fortaleza,2020-04-30
1540,Cliente_1540,1993-02-14,Rio de Janeiro,2021-09-16
1541,Cliente_1541,1950-03-31,Fortaleza,2018-02-22
1542,Cliente_1542,1957-12-26,Brasília,2019-03-29
1543,Cliente_1543,2001-07-05,Rio de Janeiro,2023-07-17
1544,Cliente_1544,1958-01-30,São Paulo,2023-09-27
1545,Cliente_1545,1959-02-02,Fortaleza,2020-11-14
1546,Cliente_1546,1970-09-27,Belo Horizonte,2023-02-14
1547,Cliente_1547,1973-09-11,São Paulo,2023-03-17
1548,Cliente_1548,1958-12-15,Brasília,2019-12-17
1549,Cliente_1549,1953-07-16,Belo Horizonte,2021-04-05
1550,Cliente_1550,1978-01-20,Fortaleza,2022-10-11
1551,Cliente_1551,1960-05-25,Brasília,2019-01-25
1552,Cliente_1552,1954-02-12,Brasília,2018-02-09
1553,Cliente_1553,1962-06-01,Belo Horizonte,2019-11-30
1554,Cliente_1554,1982-01-28,Salvador,2022-11-28
1555,Cliente_1555,1974-01-26,Belo Horizonte,2019-01-16
1556,Cliente_1556,1980-09-30,São Paulo,2020-01-20
1557,Cliente_1557,1985-12-15,Curitiba,2022-06-28
1558,Cliente_1558,1974-05-22,Fortaleza,2022-04-29
1559,Cliente_1559,1992-11-27,Fortaleza,2022-09-24
1560,Cliente_1560,1964-12-18,Rio de Janeiro,2019-04-09
1561,Cliente_1561,1955-04-06,São Paulo,2019-10-15
1562,Cliente_1562,1987-04-29,Curitiba,2024-08-16
1563,Cliente_1563,2001-01-16,Rio de Janeiro,2022-11-30
1564,Cliente_1564,1984-01-26,Salvador,2022-01-08
1565,Cliente_1565,1952-08-02,Curitiba,2019-06-20
1566,Cliente_1566,1993-10-16,Curitiba,2019-04-08
1567,Cliente_1567,1989-07-15,São Paulo,2018-07-08
1568,Cliente_1568,1973-06-21,São Paulo,2021-07-11
1569,Cliente_1569,1997-01-31,Fortaleza,2024-06-19
1570,Cliente_1570,2000-09-09,Fortaleza,2020-07-06
1571,Cliente_1571,1980-05-08,Salvador,2023-10-28
1572,Cliente_1572,1958-07-18,Fortaleza,2022-11-08
1573,Cliente_1573,1972-04-20,Belo Horizonte,2023-05-28
1574,Cliente_1574,1984-07-12,Brasília,2019-09-01
1575,Cliente_1575,2000-02-03,São Paulo,2018-08-12
1576,Cliente_1576,1964-01-30,Brasília,2023-09-02
1577,Cliente_1577,1992-02-07,Brasília,2023-07-24
1578,Cliente_1578,1964-11-02,Brasília,2018-11-03
1579,Cliente_1579,1994-02-09,Rio de Janeiro,2021-08-06
1580,Cliente_1580,1979-09-08,São Paulo,2021-02-13
1581,Cliente_1581,1995-06-25,Salvador,2020-07-01
1582,Cliente_1582,1983-12-21,Brasília,2022-07-10
1583,Cliente_1583,1971-01-31,Curitiba,2018-11-19
1584,Cliente_1584,1989-11-07,Curitiba,2024-06-05
1585,Cliente_1585,1957-11-24,Curitiba,2023-08-04
1586,Cliente_1586,1978-05-10,Curitiba,2019-05-02
1587,Cliente_1587,1951-08-06,Curitiba,2019-02-25
1588,Cliente_1588,1986-12-29,Salvador,2018-05-27
1589,Cliente_1589,1999-04-06,Brasília,2018-01-01
1590,Cliente_1590,1958-02-26,Salvador,2024-10-10
1591,Cliente_1591,1977-04-30,Salvador,2023-09-14
1592,Cliente_1592,1968-07-23,Belo Horizonte,2023-02-12
1593,Cliente_1593,1982-08-07,Brasília,2018-08-11
1594,Cliente_1594,1969-12-31,Belo Horizonte,2023-02-05
1595,Cliente_1595,2000-04-03,Curitiba,2024-09-23
1596,Cliente_1596,1982-08-05,São Paulo,2023-01-28
1597,Cliente_1597,1958-09-28,São Paulo,2020-06-27
1598,Cliente_1598,1980-08-16,Brasília,2021-12-25
1599,Cliente_1599,1976-03-12,Salvador,2024-02-22
1600,Cliente_1600,1983-07-18,São Paulo,2019-03-12
1601,Cliente_1601,1964-09-23,Rio de Janeiro,2023-07-10
1602,Cliente_1602,1986-09-18,Belo Horizonte,2019-03-15
1603,Cliente_1603,1967-07-30,São Paulo,2020-02-08
1604,Cliente_1604,1985-04-01,Curitiba,2020-06-02
1605,Cliente_1605,1967-02-05,São Paulo,2021-10-16
1606,Cliente_1606,1987-03-09,Fortaleza,2018-07-10
1607,Cliente_1607,2002-10-29,Brasília,2019-05-20
1608,Cliente_1608,1990-06-02,Fortaleza,2023-02-17
1609,Cliente_1609,2002-11-14,Rio de Janeiro,2023-08-28
1610,Cliente_1610,1994-10-02,Salvador,2018-01-18
1611,Cliente_1611,1954-05-11,Curitiba,2024-03-16
1612,Cliente_1612,2002-06-30,Salvador,2023-06-02
1613,Cliente_1613,1965-11-24,Rio de Janeiro,2024-06-27
1614,Cliente_1614,1961-07-08,Curitiba,2019-03-01
1615,Cliente_1615,2003-11-17,Belo Horizonte,2024-10-18
1616,Cliente_1616,1995-03-24,Curitiba,2022-04-25
1617,Cliente_1617,2004-08-20,Belo Horizonte,2020-10-13
1618,Cliente_1618,1985-09-11,Belo Horizonte,2021-11-05
1619,Cliente_1619,1990-08-17,Rio de Janeiro,2019-07-01
1620,Cliente_1620,1987-01-11,Fortaleza,2024-10-03
1621,Cliente_1621,1995-12-17,Brasília,2021-05-09
1622,Cliente_1622,1999-02-23,Fortaleza,2021-07-09
1623,Cliente_1623,1999-08-31,Rio de Janeiro,2020-06-09
1624,Cliente_1624,1968-10-24,Fortaleza,2021-04-05
1625,Cliente_1625,1980-12-23,Fortaleza,2019-06-28
1626,Cliente_1626,1965-12-14,Salvador,2023-08-26
1627,Cliente_1627,1978-12-03,Brasília,2019-04-18
1628,Cliente_1628,1981-08-08,Curitiba,2024-04-22
1629,Cliente_1629,2002-04-15,Fortaleza,2024-05-26
1630,Cliente_1630,1987-06-15,Belo Horizonte,2023-12-27
1631,Cliente_1631,1987-11-23,Salvador,2018-02-22
1632,Cliente_1632,1959-07-21,Curitiba,2018-04-14
1633,Cliente_1633,1963-01-15,Fortaleza,2018-08-06
1634,Cliente_1634,1955-01-29,Belo Horizonte,2020-03-29
1635,Cliente_1635,1964-06-09,Fortaleza,2021-03-19
1636,Cliente_1636,1972-06-24,Brasília,2019-08-23
1637,Cliente_1637,1955-07-26,Rio de Janeiro,2021-04-23
1638,Cliente_1638,1998-07-21,Belo Horizonte,2018-05-13
1639,Cliente_1639,1990-08-09,Salvador,2019-02-24
1640,Cliente_1640,2000-05-29,Fortaleza,2020-07-07
1641,Cliente_1641,2000-05-09,Rio de Janeiro,2022-05-12
1642,Cliente_1642,1995-11-02,Fortaleza,2021-03-24
1643,Cliente_1643,1954-03-20,Curitiba,2022-04-12
1644,Cliente_1644,1987-05-17,Salvador,2021-07-04
1645,Cliente_1645,1954-10-29,Fortaleza,2018-02-23
1646,Cliente_1646,1972-07-19,Salvador,2020-04-11
1647,Cliente_1647,1989-10-01,Fortaleza,2020-07-12
1648,Cliente_1648,1982-12-29,Salvador,2024-08-07
1649,Cliente_1649,2004-02-18,Brasília,2020-03-15
1650,Cliente_1650,1967-05-12,Curitiba,2021-04-19
1651,Cliente_1651,1965-12-01,Rio de Janeiro,2018-11-02
1652,Cliente_1652,1965-08-04,São Paulo,2023-10-06
1653,Cliente_1653,1983-11-04,Curitiba,2018-06-16
1654,Cliente_1654,1975-01-15,Belo Horizonte,2024-03-29
1655,Cliente_1655,1961-09-02,Salvador,2019-10-22
1656,Cliente_1656,1972-11-17,Belo Horizonte,2018-01-24
1657,Cliente_1657,1991-11-02,São Paulo,2019-09-27
1658,Cliente_1658,1963-10-16,Salvador,2021-08-14
1659,Cliente_1659,1954-07-25,Curitiba,2021-05-18
1660,Cliente_1660,2001-05-18,Belo Horizonte,2024-03-03
1661,Cliente_1661,1956-07-16,Salvador,2021-07-25
1662,Cliente_1662,1969-09-25,Salvador,2020-01-24
1663,Cliente_1663,1956-02-13,Rio de Janeiro,2023-09-01
1664,Cliente_1664,1987-04-26,Salvador,2024-02-03
1665,Cliente_1665,1986-03-12,Belo Horizonte,2019-01-12
1666,Cliente_1666,1969-11-05,Fortaleza,2020-05-23
1667,Cliente_1667,1979-10-11,Belo Horizonte,2021-09-18
1668,Cliente_1668,1976-05-03,Brasília,2020-06-13
1669,Cliente_1669,1997-08-05,Salvador,2023-04-30
1670,Cliente_1670,1950-10-16,Fortaleza,2019-04-15
1671,Cliente_1671,1981-01-15,Rio de Janeiro,2022-12-31
1672,Cliente_1672,1971-11-16,Fortaleza,2018-06-13
1673,Cliente_1673,1978-10-17,Brasília,2022-04-12
1674,Cliente_1674,1960-03-04,Belo Horizonte,2022-04-30
1675,Cliente_1675,1998-06-20,São Paulo,2021-03-04
1676,Cliente_1676,1996-05-15,Salvador,2022-03-16
1677,Cliente_1677,1995-08-23,Curitiba,2022-12-31
1678,Cliente_1678,1953-12-07,Fortaleza,2021-04-29
1679,Cliente_1679,1967-04-10,Salvador,2021-08-05
1680,Cliente_1680,1957-05-22,Rio de Janeiro,2019-01-29
1681,Cliente_1681,1998-04-07,São Paulo,2023-12-25
1682,Cliente_1682,1955-11-16,Fortaleza,2020-05-13
1683,Cliente_1683,1969-02-15,Brasília,2022-10-04
1684,Cliente_1684,1959-04-29,Salvador,2020-04-22
1685,Cliente_1685,1989-01-17,Fortaleza,2018-10-23
1686,Cliente_1686,1963-10-18,Curitiba,2018-04-08
1687,Cliente_1687,1979-10-05,São Paulo,2018-06-05
1688,Cliente_1688,1956-07-28,Rio de Janeiro,2018-08-11
1689,Cliente_1689,1972-08-07,São Paulo,2024-04-04
1690,Cliente_1690,2001-08-01,Belo Horizonte,2020-07-21
1691,Cliente_1691,1986-07-28,Curitiba,2022-05-09
1692,Cliente_1692,1986-04-14,Belo Horizonte,2022-11-09
1693,Cliente_1693,1951-07-08,Fortaleza,2022-05-15
1694,Cliente_1694,1960-08-12,São Paulo,2023-12-31
1695,Cliente_1695,1955-09-04,São Paulo,2024-07-26
1696,Cliente_1696,1956-07-06,Salvador,2022-01-05
1697,Cliente_1697,1959-07-10,Brasília,2021-04-02
1698,Cliente_1698,1977-01-13,São Paulo,2024-10-20
1699,Cliente_1699,1975-04-04,Curitiba,2022-11-28
1700,Cliente_1700,1985-06-13,Curitiba,2018-05-07
1701,Cliente_1701,1964-01-10,Rio de Janeiro,2023-12-26
1702,Cliente_1702,1962-03-27,Brasília,2022-05-21
1703,Cliente_1703,1998-12-17,Fortaleza,2021-04-23
1704,Cliente_1704,1962-12-05,Fortaleza,2021-05-05
1705,Cliente_1705,1983-06-23,Salvador,2018-02-15
1706,Cliente_1706,1999-10-19,São Paulo,2019-08-03
1707,Cliente_1707,1953-09-30,Salvador,2018-01-21
1708,Cliente_1708,2003-07-13,Salvador,2022-06-03
1709,Cliente_1709,1999-02-14,Belo Horizonte,2018-12-15
1710,Cliente_1710,1968-11-05,Rio de Janeiro,2021-11-09
1711,Cliente_1711,1987-01-08,Rio de Janeiro,2023-10-01
1712,Cliente_1712,1964-06-10,Rio de Janeiro,2020-01-24
1713,Cliente_1713,1972-09-03,São Paulo,2020-03-06
1714,Cliente_1714,1966-04-09,Brasília,2024-05-12
1715,Cliente_1715,1954-11-18,Curitiba,2024-02-27
1716,Cliente_1716,1999-04-25,Belo Horizonte,2018-10-27
1717,Cliente_1717,1956-01-17,São Paulo,2020-10-23
1718,Cliente_1718,1967-09-17,Curitiba,2024-07-06
1719,Cliente_1719,1979-09-07,Rio de Janeiro,2022-01-02
1720,Cliente_1720,1971-01-16,Belo Horizonte,2019-02-14
1721,Cliente_1721,1956-04-06,Belo Horizonte,2020-03-03
1722,Cliente_1722,1993-08-03,Belo Horizonte,2023-01-20
1723,Cliente_1723,1977-06-04,Rio de Janeiro,2024-07-20
1724,Cliente_1724,2000-09-27,Belo Horizonte,2024-05-10
1725,Cliente_1725,1978-05-19,Rio de Janeiro,2022-10-21
1726,Cliente_1726,1950-06-08,Rio de Janeiro,2021-07-06
1727,Cliente_1727,1969-11-15,Belo Horizonte,2022-11-22
1728,Cliente_1728,1982-04-02,Fortaleza,2019-07-05
1729,Cliente_1729,1979-09-30,Curitiba,2023-05-20
1730,Cliente_1730,1989-12-15,Brasília,2022-01-09
1731,Cliente_1731,1977-05-28,Salvador,2023-06-18
1732,Cliente_1732,1959-10-07,Fortaleza,2019-12-21
1733,Cliente_1733,2004-06-03,Brasília,2018-12-02
1734,Cliente_1734,1975-03-06,Salvador,2019-07-28
1735,Cliente_1735,1967-08-16,Fortaleza,2020-12-14
1736,Cliente_1736,1956-11-10,São Paulo,2018-11-05
1737,Cliente_1737,1995-07-03,Brasília,2018-05-08
1738,Cliente_1738,2002-03-16,Curitiba,2024-06-29
1739,Cliente_1739,2002-12-08,São Paulo,2020-05-21
1740,Cliente_1740,1999-06-27,Salvador,2020-12-03
1741,Cliente_1741,1998-06-02,Fortaleza,2023-04-18
1742,Cliente_1742,1963-05-03,Curitiba,2022-02-07
1743,Cliente_1743,1970-01-13,Fortaleza,2024-08-12
1744,Cliente_1744,1976-02-09,Curitiba,2019-07-03
1745,Cliente_1745,1994-12-16,São Paulo,2023-09-22
1746,Cliente_1746,1985-08-06,Salvador,2022-01-30
1747,Cliente_1747,1950-12-14,Brasília,2020-09-05
1748,Cliente_1748,1964-11-17,Rio de Janeiro,2023-10-07
1749,Cliente_1749,1990-01-12,Rio de Janeiro,2019-10-15
1750,Cliente_1750,2000-10-23,Fortaleza,2024-05-06
1751,Cliente_1751,1963-02-12,Belo Horizonte,2023-06-04
1752,Cliente_1752,1953-08-17,Brasília,2020-06-15
1753,Cliente_1753,1993-10-01,São Paulo,2020-08-07
1754,Cliente_1754,1973-09-19,Rio de Janeiro,2022-02-22
1755,Cliente_1755,1953-11-03,Salvador,2020-04-26
1756,Cliente_1756,1982-05-30,Curitiba,2022-05-09
1757,Cliente_1757,1990-10-15,São Paulo,2018-07-10
1758,Cliente_1758,1979-01-28,Fortaleza,2019-02-27
1759,Cliente_1759,1996-10-10,Brasília,2021-01-25
1760,Cliente_1760,1973-08-16,Salvador,2024-06-28
1761,Cliente_1761,2001-02-25,Curitiba,2019-12-14
1762,Cliente_1762,1983-12-17,Salvador,2022-02-05
1763,Cliente_1763,1956-12-25,Belo Horizonte,2023-10-18
1764,Cliente_1764,1983-10-06,Salvador,2020-07-01
1765,Cliente_1765,1986-05-30,Brasília,2021-12-16
1766,Cliente_1766,1980-12-15,Brasília,2023-06-18
1767,Cliente_1767,1993-04-02,São Paulo,2024-10-10
1768,Cliente_1768,1995-01-09,Curitiba,2019-07-24
1769,Cliente_1769,1964-11-09,São Paulo,2020-07-31
1770,Cliente_1770,1996-02-29,Rio de Janeiro,2021-02-24
1771,Cliente_1771,1963-06-25,Rio de Janeiro,2020-02-05
1772,Cliente_1772,1982-07-01,Fortaleza,2024-10-01
1773,Cliente_1773,1960-08-13,Curitiba,2020-08-01
1774,Cliente_1774,1979-08-17,Curitiba,2019-04-10
1775,Cliente_1775,1992-12-15,Rio de Janeiro,2023-05-17
1776,Cliente_1776,2003-01-02,Fortaleza,2019-10-23
1777,Cliente_1777,1986-11-12,Rio de Janeiro,2018-04-02
1778,Cliente_1778,1953-11-14,Salvador,2019-06-08
1779,Cliente_1779,2003-02-22,Rio de Janeiro,2019-10-22
1780,Cliente_1780,1995-12-29,Salvador,2018-06-10
1781,Cliente_1781,1963-03-06,Rio de Janeiro,2018-08-18
1782,Cliente_1782,1973-03-03,Salvador,2020-01-08
1783,Cliente_1783,1986-05-17,Salvador,2024-09-20
1784,Cliente_1784,1951-09-03,São Paulo,2021-03-07
1785,Cliente_1785,1969-06-07,Salvador,2023-01-14
1786,Cliente_1786,1992-04-17,Rio de Janeiro,2023-05-27
1787,Cliente_1787,1969-09-06,Salvador,2022-08-10
1788,Cliente_1788,1962-10-21,Brasília,2024-07-14
1789,Cliente_1789,1966-04-26,Belo Horizonte,2023-09-24
1790,Cliente_1790,1965-01-17,Curitiba,2021-11-04
1791,Cliente_1791,2003-07-09,São Paulo,2024-08-16
1792,Cliente_1792,1970-08-14,Curitiba,2022-03-30
1793,Cliente_1793,1961-11-11,São Paulo,2019-03-21
1794,Cliente_1794,1968-02-26,Brasília,2023-11-12
1795,Cliente_1795,1995-04-01,Brasília,2022-09-16
1796,Cliente_1796,1963-06-02,São Paulo,2024-10-16
1797,Cliente_1797,1965-12-01,Salvador,2023-05-04
1798,Cliente_1798,2003-10-24,Brasília,2018-06-09
1799,Cliente_1799,1997-09-04,Brasília,2023-08-24
1800,Cliente_1800,1960-07-17,Curitiba,2019-01-17
1801,Cliente_1801,1961-09-10,Salvador,2024-10-07
1802,Cliente_1802,1950-02-09,Salvador,2022-11-03
1803,Cliente_1803,1987-09-28,Brasília,2022-02-26
1804,Cliente_1804,1953-11-24,Curitiba,2023-12-11
1805,Cliente_1805,1970-08-03,Brasília,2023-05-29
1806,Cliente_1806,1984-03-15,Salvador,2021-12-06
1807,Cliente_1807,2001-09-08,Curitiba,2019-02-05
1808,Cliente_1808,1962-01-05,Curitiba,2020-11-08
1809,Cliente_1809,1970-11-10,Belo Horizonte,2018-12-10
1810,Cliente_1810,2003-09-04,Curitiba,2024-02-06
1811,Cliente_1811,1973-02-16,São Paulo,2020-02-14
1812,Cliente_1812,1950-08-22,Salvador,2024-06-25
1813,Cliente_1813,1960-07-28,São Paulo,2023-10-30
1814,Cliente_1814,1983-08-24,Fortaleza,2020-04-21
1815,Cliente_1815,1978-05-05,Belo Horizonte,2022-08-02
1816,Cliente_1816,1959-07-25,Curitiba,2019-09-26
1817,Cliente_1817,2002-07-08,Belo Horizonte,2020-11-04
1818,Cliente_1818,1998-02-05,Salvador,2022-10-01
1819,Cliente_1819,1982-10-21,Fortaleza,2021-02-02
1820,Cliente_1820,1985-08-28,Curitiba,2020-04-14
1821,Cliente_1821,1999-07-14,Curitiba,2024-04-02
1822,Cliente_1822,1966-01-13,Salvador,2022-02-25
1823,Cliente_1823,1999-10-14,Belo Horizonte,2023-06-05
1824,Cliente_1824,1977-07-06,Belo Horizonte,2024-06-24
1825,Cliente_1825,1985-09-19,Brasília,2019-07-20
1826,Cliente_1826,1960-09-07,Curitiba,2020-07-30
1827,Cliente_1827,1964-07-07,Rio de Janeiro,2019-02-15
1828,Cliente_1828,1995-08-10,Brasília,2022-06-29
1829,Cliente_1829,1980-05-12,Salvador,2024-03-05
1830,Cliente_1830,1954-09-02,Curitiba,2019-10-21
1831,Cliente_1831,1950-06-23,Brasília,2019-01-09
1832,Cliente_1832,1963-01-15,Salvador,2023-04-16
1833,Cliente_1833,1989-01-22,São Paulo,2018-12-28
1834,Cliente_1834,1973-08-08,Belo Horizonte,2020-06-27
1835,Cliente_1835,1957-03-07,São Paulo,2024-10-30
1836,Cliente_1836,1984-06-24,Salvador,2022-06-30
1837,Cliente_1837,1996-09-28,Fortaleza,2021-03-19
1838,Cliente_1838,2003-08-08,Brasília,2018-08-24
1839,Cliente_1839,1965-09-22,Curitiba,2023-07-18
1840,Cliente_1840,1950-12-17,Brasília,2020-04-06
1841,Cliente_1841,1996-06-26,Rio de Janeiro,2021-03-17
1842,Cliente_1842,1953-01-06,Salvador,2024-09-21
1843,Cliente_1843,1996-04-11,Salvador,2020-08-06
1844,Cliente_1844,1965-03-16,Belo Horizonte,2018-05-28
1845,Cliente_1845,1971-06-19,Rio de Janeiro,2018-01-02
1846,Cliente_1846,1957-10-16,Brasília,2021-02-04
1847,Cliente_1847,1985-11-01,Fortaleza,2021-12-17
1848,Cliente_1848,1985-06-14,Salvador,2022-07-19
1849,Cliente_1849,1967-12-21,São Paulo,2023-10-22
1850,Cliente_1850,1956-02-27,Salvador,2019-01-05
